SearchBayesianSkopt: New best config found. Config 0: {'topK': 861, 'shrink': 330, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0249701, PRECISION: 0.0044776, PRECISION_RECALL_MIN_DEN: 0.0149254, RECALL: 0.0149254, MAP: 0.0052040, MRR: 0.0151840, NDCG: 0.0104131, F1: 0.0068886, HIT_RATE: 0.0447761, ARHR: 0.0153980, RMSE: 0.9961669, NOVELTY: 0.0058139, AVERAGE_POPULARITY: 0.4290609, DIVERSITY_MEAN_INTER_LIST: 0.9305184, DIVERSITY_HERFINDAHL: 0.9930314, COVERAGE_ITEM: 0.0974317, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2195310, SHANNON_ENTROPY: 8.5659630, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 1025, 'shrink': 1992, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0263282, PRECISION: 0.0047191, PRECISION_RECALL_MIN_DEN: 0.0157302, RECALL: 0.0157302, MAP: 0.0056592, MRR: 0.0165455, NDCG: 0.0111602, F1: 0.0072601, HIT_RATE: 0.0471905, ARHR: 0.0167616, RMSE: 0.9992012, NOVELTY: 0.0057509, AVERAGE_POPULARITY: 0.4586684, DIVERSITY_MEAN_INTER_LIST: 0.9132531, DIVERSITY_HERFINDAHL: 0.9913053, COVERAGE_ITEM: 0.0851582, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2225524, SHANNON_ENTROPY: 8.3349902, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 3000, 'shrink': 2000, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0407354, PRECISION: 0.0077480, PRECISION_RECALL_MIN_DEN: 0.0258267, RECALL: 0.0258267, MAP: 0.0084553, MRR: 0.0244144, NDCG: 0.0173684, F1: 0.0119200, HIT_RATE: 0.0774802, ARHR: 0.0248902, RMSE: 0.9970692, NOVELTY: 0.0051329, AVERAGE_POPULARITY: 0.7021069, DIVERSITY_MEAN_INTER_LIST: 0.7210771, DIVERSITY_HERFINDAHL: 0.9720919, COVERAGE_ITEM: 0.0241146, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1345488, SHANNON_ENTROPY: 6.0636195, 
SearchBayesianSkopt: New best config found. Config 13: {'topK': 2976, 'shrink': 64, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0420736, PRECISION: 0.0079236, PRECISION_RECALL_MIN_DEN: 0.0264121, RECALL: 0.0264121, MAP: 0.0088497, MRR: 0.0255055, NDCG: 0.0179681, F1: 0.0121902, HIT_RATE: 0.0792362, ARHR: 0.0260273, RMSE: 0.9215423, NOVELTY: 0.0050902, AVERAGE_POPULARITY: 0.7262847, DIVERSITY_MEAN_INTER_LIST: 0.7082095, DIVERSITY_HERFINDAHL: 0.9708054, COVERAGE_ITEM: 0.0210327, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1324914, SHANNON_ENTROPY: 5.9018238, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 2999, 'shrink': 1954, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0403772, PRECISION: 0.0076822, PRECISION_RECALL_MIN_DEN: 0.0256073, RECALL: 0.0256073, MAP: 0.0083717, MRR: 0.0241825, NDCG: 0.0172117, F1: 0.0118187, HIT_RATE: 0.0768218, ARHR: 0.0246488, RMSE: 0.9970013, NOVELTY: 0.0051333, AVERAGE_POPULARITY: 0.7019700, DIVERSITY_MEAN_INTER_LIST: 0.7211165, DIVERSITY_HERFINDAHL: 0.9720958, COVERAGE_ITEM: 0.0243309, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1335755, SHANNON_ENTROPY: 6.0650587, 
SearchBayesianSkopt: New best config found. Config 15: {'topK': 2989, 'shrink': 24, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0434561, PRECISION: 0.0083187, PRECISION_RECALL_MIN_DEN: 0.0277290, RECALL: 0.0277290, MAP: 0.0091932, MRR: 0.0264617, NDCG: 0.0187402, F1: 0.0127980, HIT_RATE: 0.0831870, ARHR: 0.0270206, RMSE: 0.8613444, NOVELTY: 0.0050570, AVERAGE_POPULARITY: 0.7428388, DIVERSITY_MEAN_INTER_LIST: 0.6964732, DIVERSITY_HERFINDAHL: 0.9696320, COVERAGE_ITEM: 0.0176805, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1411730, SHANNON_ENTROPY: 5.7893237, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 11, 'shrink': 3, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0049507, PRECISION: 0.0008341, PRECISION_RECALL_MIN_DEN: 0.0027802, RECALL: 0.0027802, MAP: 0.0010481, MRR: 0.0031444, NDCG: 0.0020409, F1: 0.0012832, HIT_RATE: 0.0083406, ARHR: 0.0031444, RMSE: 0.9982242, NOVELTY: 0.0063884, AVERAGE_POPULARITY: 0.1101391, DIVERSITY_MEAN_INTER_LIST: 0.8452672, DIVERSITY_HERFINDAHL: 0.9845082, COVERAGE_ITEM: 0.1658286, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3375357, SHANNON_ENTROPY: 9.0071623, 
SearchBayesianSkopt: New best config found. Config 17: {'topK': 3000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0441039, PRECISION: 0.0084284, PRECISION_RECALL_MIN_DEN: 0.0280948, RECALL: 0.0280948, MAP: 0.0095138, MRR: 0.0275410, NDCG: 0.0192121, F1: 0.0129668, HIT_RATE: 0.0842845, ARHR: 0.0280412, RMSE: 0.9915709, NOVELTY: 0.0050263, AVERAGE_POPULARITY: 0.7613619, DIVERSITY_MEAN_INTER_LIST: 0.6566426, DIVERSITY_HERFINDAHL: 0.9656498, COVERAGE_ITEM: 0.0143282, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1367078, SHANNON_ENTROPY: 5.5051796, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 2953, 'shrink': 1940, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0407582, PRECISION: 0.0078358, PRECISION_RECALL_MIN_DEN: 0.0261194, RECALL: 0.0261194, MAP: 0.0084562, MRR: 0.0244608, NDCG: 0.0174625, F1: 0.0120551, HIT_RATE: 0.0783582, ARHR: 0.0249146, RMSE: 0.9970201, NOVELTY: 0.0051406, AVERAGE_POPULARITY: 0.6986242, DIVERSITY_MEAN_INTER_LIST: 0.7228943, DIVERSITY_HERFINDAHL: 0.9722736, COVERAGE_ITEM: 0.0247094, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1365664, SHANNON_ENTROPY: 6.0971726, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 3000, 'shrink': 62, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0420340, PRECISION: 0.0080334, PRECISION_RECALL_MIN_DEN: 0.0267779, RECALL: 0.0267779, MAP: 0.0088484, MRR: 0.0256046, NDCG: 0.0180873, F1: 0.0123590, HIT_RATE: 0.0803336, ARHR: 0.0260749, RMSE: 0.9190971, NOVELTY: 0.0050863, AVERAGE_POPULARITY: 0.7286123, DIVERSITY_MEAN_INTER_LIST: 0.7086299, DIVERSITY_HERFINDAHL: 0.9708474, COVERAGE_ITEM: 0.0200595, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1364826, SHANNON_ENTROPY: 5.8911304, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 2999, 'shrink': 1994, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0405723, PRECISION: 0.0077480, PRECISION_RECALL_MIN_DEN: 0.0258267, RECALL: 0.0258267, MAP: 0.0084461, MRR: 0.0244055, NDCG: 0.0173586, F1: 0.0119200, HIT_RATE: 0.0774802, ARHR: 0.0248719, RMSE: 0.9970612, NOVELTY: 0.0051332, AVERAGE_POPULARITY: 0.7019872, DIVERSITY_MEAN_INTER_LIST: 0.7211830, DIVERSITY_HERFINDAHL: 0.9721025, COVERAGE_ITEM: 0.0242228, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1341262, SHANNON_ENTROPY: 6.0651877, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 3000, 'shrink': 2000, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0407354, PRECISION: 0.0077480, PRECISION_RECALL_MIN_DEN: 0.0258267, RECALL: 0.0258267, MAP: 0.0084553, MRR: 0.0244144, NDCG: 0.0173684, F1: 0.0119200, HIT_RATE: 0.0774802, ARHR: 0.0248902, RMSE: 0.9970692, NOVELTY: 0.0051329, AVERAGE_POPULARITY: 0.7021069, DIVERSITY_MEAN_INTER_LIST: 0.7210771, DIVERSITY_HERFINDAHL: 0.9720919, COVERAGE_ITEM: 0.0241146, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1345488, SHANNON_ENTROPY: 6.0636195, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 2993, 'shrink': 3, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0433296, PRECISION: 0.0081870, PRECISION_RECALL_MIN_DEN: 0.0272900, RECALL: 0.0272900, MAP: 0.0090892, MRR: 0.0263369, NDCG: 0.0185269, F1: 0.0125954, HIT_RATE: 0.0818701, ARHR: 0.0268023, RMSE: 0.9041090, NOVELTY: 0.0050230, AVERAGE_POPULARITY: 0.7628525, DIVERSITY_MEAN_INTER_LIST: 0.6601174, DIVERSITY_HERFINDAHL: 0.9659973, COVERAGE_ITEM: 0.0142201, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1386212, SHANNON_ENTROPY: 5.5199957, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 3000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0441039, PRECISION: 0.0084284, PRECISION_RECALL_MIN_DEN: 0.0280948, RECALL: 0.0280948, MAP: 0.0095138, MRR: 0.0275410, NDCG: 0.0192121, F1: 0.0129668, HIT_RATE: 0.0842845, ARHR: 0.0280412, RMSE: 0.9915709, NOVELTY: 0.0050263, AVERAGE_POPULARITY: 0.7613619, DIVERSITY_MEAN_INTER_LIST: 0.6566426, DIVERSITY_HERFINDAHL: 0.9656498, COVERAGE_ITEM: 0.0143282, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1367078, SHANNON_ENTROPY: 5.5051796, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 14, 'shrink': 1987, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0007804, PRECISION: 0.0001536, PRECISION_RECALL_MIN_DEN: 0.0005121, RECALL: 0.0005121, MAP: 0.0001620, MRR: 0.0004859, NDCG: 0.0003404, F1: 0.0002364, HIT_RATE: 0.0015364, ARHR: 0.0004859, RMSE: 0.9999992, NOVELTY: 0.0066553, AVERAGE_POPULARITY: 0.0294250, DIVERSITY_MEAN_INTER_LIST: 0.5601640, DIVERSITY_HERFINDAHL: 0.9560041, COVERAGE_ITEM: 0.0979184, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2199903, SHANNON_ENTROPY: 6.6514652, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 2990, 'shrink': 1966, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0401958, PRECISION: 0.0076822, PRECISION_RECALL_MIN_DEN: 0.0256073, RECALL: 0.0256073, MAP: 0.0083647, MRR: 0.0241396, NDCG: 0.0171971, F1: 0.0118187, HIT_RATE: 0.0768218, ARHR: 0.0246169, RMSE: 0.9970283, NOVELTY: 0.0051351, AVERAGE_POPULARITY: 0.7011036, DIVERSITY_MEAN_INTER_LIST: 0.7216778, DIVERSITY_HERFINDAHL: 0.9721519, COVERAGE_ITEM: 0.0245472, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1338402, SHANNON_ENTROPY: 6.0741635, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 2998, 'shrink': 4, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0438174, PRECISION: 0.0085162, PRECISION_RECALL_MIN_DEN: 0.0283875, RECALL: 0.0283875, MAP: 0.0093792, MRR: 0.0269495, NDCG: 0.0191254, F1: 0.0131019, HIT_RATE: 0.0851624, ARHR: 0.0275436, RMSE: 0.8891330, NOVELTY: 0.0050244, AVERAGE_POPULARITY: 0.7618021, DIVERSITY_MEAN_INTER_LIST: 0.6642419, DIVERSITY_HERFINDAHL: 0.9664096, COVERAGE_ITEM: 0.0140038, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1423004, SHANNON_ENTROPY: 5.5368693, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 3000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0441039, PRECISION: 0.0084284, PRECISION_RECALL_MIN_DEN: 0.0280948, RECALL: 0.0280948, MAP: 0.0095138, MRR: 0.0275410, NDCG: 0.0192121, F1: 0.0129668, HIT_RATE: 0.0842845, ARHR: 0.0280412, RMSE: 0.9915709, NOVELTY: 0.0050263, AVERAGE_POPULARITY: 0.7613619, DIVERSITY_MEAN_INTER_LIST: 0.6566426, DIVERSITY_HERFINDAHL: 0.9656498, COVERAGE_ITEM: 0.0143282, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1367078, SHANNON_ENTROPY: 5.5051796, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 3000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0441039, PRECISION: 0.0084284, PRECISION_RECALL_MIN_DEN: 0.0280948, RECALL: 0.0280948, MAP: 0.0095138, MRR: 0.0275410, NDCG: 0.0192121, F1: 0.0129668, HIT_RATE: 0.0842845, ARHR: 0.0280412, RMSE: 0.9915709, NOVELTY: 0.0050263, AVERAGE_POPULARITY: 0.7613619, DIVERSITY_MEAN_INTER_LIST: 0.6566426, DIVERSITY_HERFINDAHL: 0.9656498, COVERAGE_ITEM: 0.0143282, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1367078, SHANNON_ENTROPY: 5.5051796, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 3000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0441039, PRECISION: 0.0084284, PRECISION_RECALL_MIN_DEN: 0.0280948, RECALL: 0.0280948, MAP: 0.0095138, MRR: 0.0275410, NDCG: 0.0192121, F1: 0.0129668, HIT_RATE: 0.0842845, ARHR: 0.0280412, RMSE: 0.9915709, NOVELTY: 0.0050263, AVERAGE_POPULARITY: 0.7613619, DIVERSITY_MEAN_INTER_LIST: 0.6566426, DIVERSITY_HERFINDAHL: 0.9656498, COVERAGE_ITEM: 0.0143282, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1367078, SHANNON_ENTROPY: 5.5051796, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 2988, 'shrink': 1969, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0402202, PRECISION: 0.0077041, PRECISION_RECALL_MIN_DEN: 0.0256804, RECALL: 0.0256804, MAP: 0.0083789, MRR: 0.0241820, NDCG: 0.0172349, F1: 0.0118525, HIT_RATE: 0.0770413, ARHR: 0.0246594, RMSE: 0.9970344, NOVELTY: 0.0051353, AVERAGE_POPULARITY: 0.7009340, DIVERSITY_MEAN_INTER_LIST: 0.7219157, DIVERSITY_HERFINDAHL: 0.9721757, COVERAGE_ITEM: 0.0244931, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1343835, SHANNON_ENTROPY: 6.0759930, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 3000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0441039, PRECISION: 0.0084284, PRECISION_RECALL_MIN_DEN: 0.0280948, RECALL: 0.0280948, MAP: 0.0095138, MRR: 0.0275410, NDCG: 0.0192121, F1: 0.0129668, HIT_RATE: 0.0842845, ARHR: 0.0280412, RMSE: 0.9915709, NOVELTY: 0.0050263, AVERAGE_POPULARITY: 0.7613619, DIVERSITY_MEAN_INTER_LIST: 0.6566426, DIVERSITY_HERFINDAHL: 0.9656498, COVERAGE_ITEM: 0.0143282, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1367078, SHANNON_ENTROPY: 5.5051796, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'topK': 22, 'shrink': 8, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0033655, PRECISION: 0.0007243, PRECISION_RECALL_MIN_DEN: 0.0024144, RECALL: 0.0024144, MAP: 0.0006862, MRR: 0.0020585, NDCG: 0.0015153, F1: 0.0011143, HIT_RATE: 0.0072432, ARHR: 0.0020585, RMSE: 0.9975409, NOVELTY: 0.0063481, AVERAGE_POPULARITY: 0.1188979, DIVERSITY_MEAN_INTER_LIST: 0.8553760, DIVERSITY_HERFINDAHL: 0.9855188, COVERAGE_ITEM: 0.1173831, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3289167, SHANNON_ENTROPY: 8.7546400, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'topK': 2963, 'shrink': 1958, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0404076, PRECISION: 0.0079017, PRECISION_RECALL_MIN_DEN: 0.0263389, RECALL: 0.0263389, MAP: 0.0084419, MRR: 0.0243552, NDCG: 0.0174993, F1: 0.0121564, HIT_RATE: 0.0790167, ARHR: 0.0248404, RMSE: 0.9970394, NOVELTY: 0.0051391, AVERAGE_POPULARITY: 0.6991115, DIVERSITY_MEAN_INTER_LIST: 0.7229235, DIVERSITY_HERFINDAHL: 0.9722765, COVERAGE_ITEM: 0.0244931, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1369613, SHANNON_ENTROPY: 6.0931090, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'topK': 3000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0441039, PRECISION: 0.0084284, PRECISION_RECALL_MIN_DEN: 0.0280948, RECALL: 0.0280948, MAP: 0.0095138, MRR: 0.0275410, NDCG: 0.0192121, F1: 0.0129668, HIT_RATE: 0.0842845, ARHR: 0.0280412, RMSE: 0.9915709, NOVELTY: 0.0050263, AVERAGE_POPULARITY: 0.7613619, DIVERSITY_MEAN_INTER_LIST: 0.6566426, DIVERSITY_HERFINDAHL: 0.9656498, COVERAGE_ITEM: 0.0143282, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1367078, SHANNON_ENTROPY: 5.5051796, 
