SearchBayesianSkopt: New best config found. Config 0: {'topK': 2891, 'shrink': 1, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0224449, PRECISION: 0.0040612, PRECISION_RECALL_MIN_DEN: 0.0406118, RECALL: 0.0406118, MAP: 0.0135193, MRR: 0.0135193, NDCG: 0.0197533, F1: 0.0073840, HIT_RATE: 0.0406118, ARHR: 0.0135193, RMSE: 6.4883504, NOVELTY: 0.0049210, AVERAGE_POPULARITY: 0.8361367, DIVERSITY_MEAN_INTER_LIST: 0.6335084, DIVERSITY_HERFINDAHL: 0.9633174, COVERAGE_ITEM: 0.0040011, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3559845, SHANNON_ENTROPY: 5.1043041, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 972, 'shrink': 614, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0182255, PRECISION: 0.0033755, PRECISION_RECALL_MIN_DEN: 0.0337553, RECALL: 0.0337553, MAP: 0.0119196, MRR: 0.0119196, NDCG: 0.0169134, F1: 0.0061373, HIT_RATE: 0.0337553, ARHR: 0.0119196, RMSE: 0.9842245, NOVELTY: 0.0051280, AVERAGE_POPULARITY: 0.7485306, DIVERSITY_MEAN_INTER_LIST: 0.7556761, DIVERSITY_HERFINDAHL: 0.9755277, COVERAGE_ITEM: 0.0108678, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2175863, SHANNON_ENTROPY: 5.8550828, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 782, 'shrink': 2989, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0170534, PRECISION: 0.0031118, PRECISION_RECALL_MIN_DEN: 0.0311181, RECALL: 0.0311181, MAP: 0.0108700, MRR: 0.0108700, NDCG: 0.0155144, F1: 0.0056578, HIT_RATE: 0.0311181, ARHR: 0.0108700, RMSE: 0.9973994, NOVELTY: 0.0052551, AVERAGE_POPULARITY: 0.7039283, DIVERSITY_MEAN_INTER_LIST: 0.7880753, DIVERSITY_HERFINDAHL: 0.9787660, COVERAGE_ITEM: 0.0133550, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2070318, SHANNON_ENTROPY: 6.0812440, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 1727, 'shrink': 683, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0222105, PRECISION: 0.0042194, PRECISION_RECALL_MIN_DEN: 0.0421941, RECALL: 0.0421941, MAP: 0.0141693, MRR: 0.0141693, NDCG: 0.0205785, F1: 0.0076717, HIT_RATE: 0.0421941, ARHR: 0.0141693, RMSE: 0.9770706, NOVELTY: 0.0049361, AVERAGE_POPULARITY: 0.8224651, DIVERSITY_MEAN_INTER_LIST: 0.6738129, DIVERSITY_HERFINDAHL: 0.9673458, COVERAGE_ITEM: 0.0049743, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3247017, SHANNON_ENTROPY: 5.2943065, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 1465, 'shrink': 2863, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0218003, PRECISION: 0.0038502, PRECISION_RECALL_MIN_DEN: 0.0385021, RECALL: 0.0385021, MAP: 0.0141702, MRR: 0.0141702, NDCG: 0.0197735, F1: 0.0070004, HIT_RATE: 0.0385021, ARHR: 0.0141702, RMSE: 0.9951585, NOVELTY: 0.0049486, AVERAGE_POPULARITY: 0.8134752, DIVERSITY_MEAN_INTER_LIST: 0.6920059, DIVERSITY_HERFINDAHL: 0.9691641, COVERAGE_ITEM: 0.0075696, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2310583, SHANNON_ENTROPY: 5.4113884, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 3878, 'shrink': 505, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0231481, PRECISION: 0.0043249, PRECISION_RECALL_MIN_DEN: 0.0432489, RECALL: 0.0432489, MAP: 0.0141181, MRR: 0.0141181, NDCG: 0.0207950, F1: 0.0078634, HIT_RATE: 0.0432489, ARHR: 0.0141181, RMSE: 0.9451325, NOVELTY: 0.0049095, AVERAGE_POPULARITY: 0.8470255, DIVERSITY_MEAN_INTER_LIST: 0.5948764, DIVERSITY_HERFINDAHL: 0.9594563, COVERAGE_ITEM: 0.0034063, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3782799, SHANNON_ENTROPY: 4.9522195, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 1633, 'shrink': 1374, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0221519, PRECISION: 0.0042722, PRECISION_RECALL_MIN_DEN: 0.0427215, RECALL: 0.0427215, MAP: 0.0144134, MRR: 0.0144134, NDCG: 0.0208645, F1: 0.0077675, HIT_RATE: 0.0427215, ARHR: 0.0144134, RMSE: 0.9889686, NOVELTY: 0.0049385, AVERAGE_POPULARITY: 0.8204994, DIVERSITY_MEAN_INTER_LIST: 0.6785005, DIVERSITY_HERFINDAHL: 0.9678143, COVERAGE_ITEM: 0.0052447, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3129585, SHANNON_ENTROPY: 5.3179919, 
SearchBayesianSkopt: New best config found. Config 17: {'topK': 2524, 'shrink': 1849, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0235584, PRECISION: 0.0043776, PRECISION_RECALL_MIN_DEN: 0.0437764, RECALL: 0.0437764, MAP: 0.0149054, MRR: 0.0149054, NDCG: 0.0215336, F1: 0.0079593, HIT_RATE: 0.0437764, ARHR: 0.0149054, RMSE: 0.9887334, NOVELTY: 0.0049229, AVERAGE_POPULARITY: 0.8342666, DIVERSITY_MEAN_INTER_LIST: 0.6393118, DIVERSITY_HERFINDAHL: 0.9638975, COVERAGE_ITEM: 0.0040011, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3612799, SHANNON_ENTROPY: 5.1226363, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 2091, 'shrink': 1908, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0233240, PRECISION: 0.0043776, PRECISION_RECALL_MIN_DEN: 0.0437764, RECALL: 0.0437764, MAP: 0.0144264, MRR: 0.0144264, NDCG: 0.0211644, F1: 0.0079593, HIT_RATE: 0.0437764, ARHR: 0.0144264, RMSE: 0.9904975, NOVELTY: 0.0049289, AVERAGE_POPULARITY: 0.8287693, DIVERSITY_MEAN_INTER_LIST: 0.6570052, DIVERSITY_HERFINDAHL: 0.9656659, COVERAGE_ITEM: 0.0045418, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3359518, SHANNON_ENTROPY: 5.2072653, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 2010, 'shrink': 2474, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0237342, PRECISION: 0.0043776, PRECISION_RECALL_MIN_DEN: 0.0437764, RECALL: 0.0437764, MAP: 0.0144967, MRR: 0.0144967, NDCG: 0.0212364, F1: 0.0079593, HIT_RATE: 0.0437764, ARHR: 0.0144967, RMSE: 0.9928685, NOVELTY: 0.0049304, AVERAGE_POPULARITY: 0.8274018, DIVERSITY_MEAN_INTER_LIST: 0.6613904, DIVERSITY_HERFINDAHL: 0.9661042, COVERAGE_ITEM: 0.0047580, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3255037, SHANNON_ENTROPY: 5.2299136, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 528, 'shrink': 102, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0154126, PRECISION: 0.0027954, PRECISION_RECALL_MIN_DEN: 0.0279536, RECALL: 0.0279536, MAP: 0.0093691, MRR: 0.0093691, NDCG: 0.0136467, F1: 0.0050825, HIT_RATE: 0.0279536, ARHR: 0.0093691, RMSE: 0.9472110, NOVELTY: 0.0054884, AVERAGE_POPULARITY: 0.6266225, DIVERSITY_MEAN_INTER_LIST: 0.8250100, DIVERSITY_HERFINDAHL: 0.9824575, COVERAGE_ITEM: 0.0180049, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1874141, SHANNON_ENTROPY: 6.3477678, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 1124, 'shrink': 788, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0207454, PRECISION: 0.0037447, PRECISION_RECALL_MIN_DEN: 0.0374473, RECALL: 0.0374473, MAP: 0.0142738, MRR: 0.0142738, NDCG: 0.0195632, F1: 0.0068086, HIT_RATE: 0.0374473, ARHR: 0.0142738, RMSE: 0.9858702, NOVELTY: 0.0050295, AVERAGE_POPULARITY: 0.7808348, DIVERSITY_MEAN_INTER_LIST: 0.7304226, DIVERSITY_HERFINDAHL: 0.9730037, COVERAGE_ITEM: 0.0099486, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2145495, SHANNON_ENTROPY: 5.6963019, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 3436, 'shrink': 2262, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0225035, PRECISION: 0.0042194, PRECISION_RECALL_MIN_DEN: 0.0421941, RECALL: 0.0421941, MAP: 0.0139416, MRR: 0.0139416, NDCG: 0.0204147, F1: 0.0076717, HIT_RATE: 0.0421941, ARHR: 0.0139416, RMSE: 0.9886643, NOVELTY: 0.0049126, AVERAGE_POPULARITY: 0.8439613, DIVERSITY_MEAN_INTER_LIST: 0.6066479, DIVERSITY_HERFINDAHL: 0.9606328, COVERAGE_ITEM: 0.0035145, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3773367, SHANNON_ENTROPY: 4.9946895, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 1109, 'shrink': 383, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0203352, PRECISION: 0.0036392, PRECISION_RECALL_MIN_DEN: 0.0363924, RECALL: 0.0363924, MAP: 0.0135128, MRR: 0.0135128, NDCG: 0.0187604, F1: 0.0066168, HIT_RATE: 0.0363924, ARHR: 0.0135128, RMSE: 0.9714128, NOVELTY: 0.0050400, AVERAGE_POPULARITY: 0.7768876, DIVERSITY_MEAN_INTER_LIST: 0.7339317, DIVERSITY_HERFINDAHL: 0.9733545, COVERAGE_ITEM: 0.0107056, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2039030, SHANNON_ENTROPY: 5.7266304, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 1605, 'shrink': 2032, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0216831, PRECISION: 0.0041667, PRECISION_RECALL_MIN_DEN: 0.0416667, RECALL: 0.0416667, MAP: 0.0142508, MRR: 0.0142508, NDCG: 0.0204959, F1: 0.0075758, HIT_RATE: 0.0416667, ARHR: 0.0142508, RMSE: 0.9926177, NOVELTY: 0.0049395, AVERAGE_POPULARITY: 0.8196853, DIVERSITY_MEAN_INTER_LIST: 0.6800947, DIVERSITY_HERFINDAHL: 0.9679736, COVERAGE_ITEM: 0.0053528, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3090116, SHANNON_ENTROPY: 5.3295824, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 405, 'shrink': 1701, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0144749, PRECISION: 0.0025316, PRECISION_RECALL_MIN_DEN: 0.0253165, RECALL: 0.0253165, MAP: 0.0086454, MRR: 0.0086454, NDCG: 0.0125091, F1: 0.0046030, HIT_RATE: 0.0253165, ARHR: 0.0086454, RMSE: 0.9974647, NOVELTY: 0.0056618, AVERAGE_POPULARITY: 0.5692836, DIVERSITY_MEAN_INTER_LIST: 0.8400857, DIVERSITY_HERFINDAHL: 0.9839643, COVERAGE_ITEM: 0.0206002, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1853006, SHANNON_ENTROPY: 6.5133214, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 1936, 'shrink': 1551, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0228551, PRECISION: 0.0042722, PRECISION_RECALL_MIN_DEN: 0.0427215, RECALL: 0.0427215, MAP: 0.0138234, MRR: 0.0138234, NDCG: 0.0204606, F1: 0.0077675, HIT_RATE: 0.0427215, ARHR: 0.0138234, RMSE: 0.9889088, NOVELTY: 0.0049315, AVERAGE_POPULARITY: 0.8265077, DIVERSITY_MEAN_INTER_LIST: 0.6637085, DIVERSITY_HERFINDAHL: 0.9663358, COVERAGE_ITEM: 0.0047580, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3284289, SHANNON_ENTROPY: 5.2443981, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 971, 'shrink': 1385, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0180497, PRECISION: 0.0033228, PRECISION_RECALL_MIN_DEN: 0.0332278, RECALL: 0.0332278, MAP: 0.0118514, MRR: 0.0118514, NDCG: 0.0167432, F1: 0.0060414, HIT_RATE: 0.0332278, ARHR: 0.0118514, RMSE: 0.9930058, NOVELTY: 0.0051292, AVERAGE_POPULARITY: 0.7476267, DIVERSITY_MEAN_INTER_LIST: 0.7568875, DIVERSITY_HERFINDAHL: 0.9756488, COVERAGE_ITEM: 0.0110300, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2159267, SHANNON_ENTROPY: 5.8650712, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 863, 'shrink': 2763, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0176395, PRECISION: 0.0031118, PRECISION_RECALL_MIN_DEN: 0.0311181, RECALL: 0.0311181, MAP: 0.0113865, MRR: 0.0113865, NDCG: 0.0159244, F1: 0.0056578, HIT_RATE: 0.0311181, ARHR: 0.0113865, RMSE: 0.9968942, NOVELTY: 0.0052041, AVERAGE_POPULARITY: 0.7220889, DIVERSITY_MEAN_INTER_LIST: 0.7752907, DIVERSITY_HERFINDAHL: 0.9774882, COVERAGE_ITEM: 0.0112463, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2289822, SHANNON_ENTROPY: 5.9830732, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 1314, 'shrink': 2039, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0221519, PRECISION: 0.0038502, PRECISION_RECALL_MIN_DEN: 0.0385021, RECALL: 0.0385021, MAP: 0.0146675, MRR: 0.0146675, NDCG: 0.0201464, F1: 0.0070004, HIT_RATE: 0.0385021, ARHR: 0.0146675, RMSE: 0.9938266, NOVELTY: 0.0049808, AVERAGE_POPULARITY: 0.8010190, DIVERSITY_MEAN_INTER_LIST: 0.7073874, DIVERSITY_HERFINDAHL: 0.9707014, COVERAGE_ITEM: 0.0074615, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2522455, SHANNON_ENTROPY: 5.5199735, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 1807, 'shrink': 2296, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0223863, PRECISION: 0.0042722, PRECISION_RECALL_MIN_DEN: 0.0427215, RECALL: 0.0427215, MAP: 0.0137428, MRR: 0.0137428, NDCG: 0.0203772, F1: 0.0077675, HIT_RATE: 0.0427215, ARHR: 0.0137428, RMSE: 0.9929242, NOVELTY: 0.0049341, AVERAGE_POPULARITY: 0.8242710, DIVERSITY_MEAN_INTER_LIST: 0.6691286, DIVERSITY_HERFINDAHL: 0.9668776, COVERAGE_ITEM: 0.0049743, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3199367, SHANNON_ENTROPY: 5.2716563, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 1032, 'shrink': 910, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0185771, PRECISION: 0.0034283, PRECISION_RECALL_MIN_DEN: 0.0342827, RECALL: 0.0342827, MAP: 0.0129485, MRR: 0.0129485, NDCG: 0.0177970, F1: 0.0062332, HIT_RATE: 0.0342827, ARHR: 0.0129485, RMSE: 0.9886837, NOVELTY: 0.0050888, AVERAGE_POPULARITY: 0.7614397, DIVERSITY_MEAN_INTER_LIST: 0.7460221, DIVERSITY_HERFINDAHL: 0.9745629, COVERAGE_ITEM: 0.0104353, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2188857, SHANNON_ENTROPY: 5.7999177, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'topK': 2196, 'shrink': 1246, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0235584, PRECISION: 0.0042722, PRECISION_RECALL_MIN_DEN: 0.0427215, RECALL: 0.0427215, MAP: 0.0146844, MRR: 0.0146844, NDCG: 0.0211413, F1: 0.0077675, HIT_RATE: 0.0427215, ARHR: 0.0146844, RMSE: 0.9848832, NOVELTY: 0.0049280, AVERAGE_POPULARITY: 0.8294689, DIVERSITY_MEAN_INTER_LIST: 0.6552117, DIVERSITY_HERFINDAHL: 0.9654866, COVERAGE_ITEM: 0.0045418, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3334239, SHANNON_ENTROPY: 5.1946681, 
SearchBayesianSkopt: New best config found. Config 33: {'topK': 2281, 'shrink': 825, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0232654, PRECISION: 0.0042722, PRECISION_RECALL_MIN_DEN: 0.0427215, RECALL: 0.0427215, MAP: 0.0149100, MRR: 0.0149100, NDCG: 0.0212946, F1: 0.0077675, HIT_RATE: 0.0427215, ARHR: 0.0149100, RMSE: 0.9765368, NOVELTY: 0.0049265, AVERAGE_POPULARITY: 0.8308063, DIVERSITY_MEAN_INTER_LIST: 0.6512956, DIVERSITY_HERFINDAHL: 0.9650952, COVERAGE_ITEM: 0.0044336, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3374943, SHANNON_ENTROPY: 5.1759066, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'topK': 981, 'shrink': 1987, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0182841, PRECISION: 0.0033755, PRECISION_RECALL_MIN_DEN: 0.0337553, RECALL: 0.0337553, MAP: 0.0119357, MRR: 0.0119357, NDCG: 0.0169280, F1: 0.0061373, HIT_RATE: 0.0337553, ARHR: 0.0119357, RMSE: 0.9950620, NOVELTY: 0.0051235, AVERAGE_POPULARITY: 0.7493710, DIVERSITY_MEAN_INTER_LIST: 0.7560641, DIVERSITY_HERFINDAHL: 0.9755665, COVERAGE_ITEM: 0.0107597, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2199388, SHANNON_ENTROPY: 5.8558729, 
