SearchBayesianSkopt: New best config found. Config 0: {'topK': 292, 'shrink': 15, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5869552193439884, 'tversky_beta': 1.6048046052936447} - results: ROC_AUC: 0.0917815, PRECISION: 0.0142554, PRECISION_RECALL_MIN_DEN: 0.0475180, RECALL: 0.0475180, MAP: 0.0245495, MRR: 0.0671467, NDCG: 0.0410008, F1: 0.0219314, HIT_RATE: 0.1425541, ARHR: 0.0703337, RMSE: 0.9751679, NOVELTY: 0.0058819, AVERAGE_POPULARITY: 0.2738321, DIVERSITY_MEAN_INTER_LIST: 0.9329396, DIVERSITY_HERFINDAHL: 0.9932895, COVERAGE_ITEM: 0.7687483, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1619663, SHANNON_ENTROPY: 9.8322896, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 14, 'shrink': 478, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.03581172268273237, 'tversky_beta': 1.8997936696060556} - results: ROC_AUC: 0.0898708, PRECISION: 0.0144724, PRECISION_RECALL_MIN_DEN: 0.0482412, RECALL: 0.0482412, MAP: 0.0233258, MRR: 0.0639373, NDCG: 0.0399694, F1: 0.0222652, HIT_RATE: 0.1447235, ARHR: 0.0669070, RMSE: 0.9947057, NOVELTY: 0.0057136, AVERAGE_POPULARITY: 0.3349672, DIVERSITY_MEAN_INTER_LIST: 0.9282158, DIVERSITY_HERFINDAHL: 0.9928171, COVERAGE_ITEM: 0.3913490, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0953097, SHANNON_ENTROPY: 8.8922405, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 1000, 'shrink': 244, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0857490, PRECISION: 0.0135564, PRECISION_RECALL_MIN_DEN: 0.0451879, RECALL: 0.0451879, MAP: 0.0230257, MRR: 0.0631411, NDCG: 0.0386500, F1: 0.0208560, HIT_RATE: 0.1355638, ARHR: 0.0660491, RMSE: 0.9776733, NOVELTY: 0.0055292, AVERAGE_POPULARITY: 0.4212311, DIVERSITY_MEAN_INTER_LIST: 0.8929229, DIVERSITY_HERFINDAHL: 0.9892880, COVERAGE_ITEM: 0.3192755, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0750367, SHANNON_ENTROPY: 8.0486231, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 6, 'shrink': 878, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9604006027686613, 'tversky_beta': 1.9557512649032511} - results: ROC_AUC: 0.0895451, PRECISION: 0.0140433, PRECISION_RECALL_MIN_DEN: 0.0468110, RECALL: 0.0468110, MAP: 0.0236965, MRR: 0.0647961, NDCG: 0.0398766, F1: 0.0216051, HIT_RATE: 0.1404329, ARHR: 0.0678860, RMSE: 0.9976203, NOVELTY: 0.0059048, AVERAGE_POPULARITY: 0.2673170, DIVERSITY_MEAN_INTER_LIST: 0.9309123, DIVERSITY_HERFINDAHL: 0.9930867, COVERAGE_ITEM: 0.4185456, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1216508, SHANNON_ENTROPY: 9.3475287, 
SearchBayesianSkopt: New best config found. Config 16: {'topK': 42, 'shrink': 83, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.7124327752323977, 'tversky_beta': 1.9758809132884994} - results: ROC_AUC: 0.0965510, PRECISION: 0.0156920, PRECISION_RECALL_MIN_DEN: 0.0523068, RECALL: 0.0523068, MAP: 0.0255373, MRR: 0.0695747, NDCG: 0.0434953, F1: 0.0241416, HIT_RATE: 0.1569204, ARHR: 0.0730258, RMSE: 0.9896228, NOVELTY: 0.0057463, AVERAGE_POPULARITY: 0.3264968, DIVERSITY_MEAN_INTER_LIST: 0.9309663, DIVERSITY_HERFINDAHL: 0.9930921, COVERAGE_ITEM: 0.3911327, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1021577, SHANNON_ENTROPY: 9.0152207, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1969708291924748, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0905068, PRECISION: 0.0147954, PRECISION_RECALL_MIN_DEN: 0.0493178, RECALL: 0.0493178, MAP: 0.0237778, MRR: 0.0646106, NDCG: 0.0406642, F1: 0.0227621, HIT_RATE: 0.1479535, ARHR: 0.0678949, RMSE: 0.9932407, NOVELTY: 0.0061904, AVERAGE_POPULARITY: 0.1438531, DIVERSITY_MEAN_INTER_LIST: 0.9011582, DIVERSITY_HERFINDAHL: 0.9901115, COVERAGE_ITEM: 0.6206542, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2073044, SHANNON_ENTROPY: 10.0479498, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 29, 'shrink': 66, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.01360674342569346, 'tversky_beta': 1.288721270563567} - results: ROC_AUC: 0.0971537, PRECISION: 0.0160536, PRECISION_RECALL_MIN_DEN: 0.0535120, RECALL: 0.0535120, MAP: 0.0253910, MRR: 0.0688846, NDCG: 0.0436895, F1: 0.0246979, HIT_RATE: 0.1605361, ARHR: 0.0724561, RMSE: 0.9864327, NOVELTY: 0.0057502, AVERAGE_POPULARITY: 0.3111829, DIVERSITY_MEAN_INTER_LIST: 0.9338823, DIVERSITY_HERFINDAHL: 0.9933837, COVERAGE_ITEM: 0.3999459, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1015372, SHANNON_ENTROPY: 9.0891401, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1668802276581716, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0882667, PRECISION: 0.0138938, PRECISION_RECALL_MIN_DEN: 0.0463128, RECALL: 0.0463128, MAP: 0.0232952, MRR: 0.0637632, NDCG: 0.0393058, F1: 0.0213751, HIT_RATE: 0.1389384, ARHR: 0.0667688, RMSE: 0.9977600, NOVELTY: 0.0059043, AVERAGE_POPULARITY: 0.2701450, DIVERSITY_MEAN_INTER_LIST: 0.9289199, DIVERSITY_HERFINDAHL: 0.9928875, COVERAGE_ITEM: 0.4187618, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1217330, SHANNON_ENTROPY: 9.3189257, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 52, 'shrink': 994, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.003542007018956462, 'tversky_beta': 1.1585627208775284} - results: ROC_AUC: 0.0785051, PRECISION: 0.0125054, PRECISION_RECALL_MIN_DEN: 0.0416847, RECALL: 0.0416847, MAP: 0.0206450, MRR: 0.0567462, NDCG: 0.0350665, F1: 0.0192391, HIT_RATE: 0.1250542, ARHR: 0.0592903, RMSE: 0.9925597, NOVELTY: 0.0055418, AVERAGE_POPULARITY: 0.4180442, DIVERSITY_MEAN_INTER_LIST: 0.9054878, DIVERSITY_HERFINDAHL: 0.9905444, COVERAGE_ITEM: 0.4037848, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0792158, SHANNON_ENTROPY: 8.2922928, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 39, 'shrink': 805, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.006884097845924144, 'tversky_beta': 1.9824982328622858} - results: ROC_AUC: 0.0821453, PRECISION: 0.0133780, PRECISION_RECALL_MIN_DEN: 0.0445934, RECALL: 0.0445934, MAP: 0.0216998, MRR: 0.0596109, NDCG: 0.0370786, F1: 0.0205815, HIT_RATE: 0.1337801, ARHR: 0.0622987, RMSE: 0.9938943, NOVELTY: 0.0055721, AVERAGE_POPULARITY: 0.3990999, DIVERSITY_MEAN_INTER_LIST: 0.9143751, DIVERSITY_HERFINDAHL: 0.9914331, COVERAGE_ITEM: 0.3947013, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0801690, SHANNON_ENTROPY: 8.4314089, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 894, 'shrink': 173, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.020340340061980603, 'tversky_beta': 1.9834596678575622} - results: ROC_AUC: 0.0674398, PRECISION: 0.0110688, PRECISION_RECALL_MIN_DEN: 0.0368960, RECALL: 0.0368960, MAP: 0.0174690, MRR: 0.0487913, NDCG: 0.0302970, F1: 0.0170289, HIT_RATE: 0.1106879, ARHR: 0.0505710, RMSE: 0.9642271, NOVELTY: 0.0052668, AVERAGE_POPULARITY: 0.5608333, DIVERSITY_MEAN_INTER_LIST: 0.8086073, DIVERSITY_HERFINDAHL: 0.9808568, COVERAGE_ITEM: 0.2077318, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0412853, SHANNON_ENTROPY: 6.6498086, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.2578636197524133, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0903360, PRECISION: 0.0147905, PRECISION_RECALL_MIN_DEN: 0.0493018, RECALL: 0.0493018, MAP: 0.0236042, MRR: 0.0640956, NDCG: 0.0404773, F1: 0.0227547, HIT_RATE: 0.1479053, ARHR: 0.0673758, RMSE: 0.9933104, NOVELTY: 0.0061974, AVERAGE_POPULARITY: 0.1429676, DIVERSITY_MEAN_INTER_LIST: 0.9028799, DIVERSITY_HERFINDAHL: 0.9902836, COVERAGE_ITEM: 0.6257908, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2105645, SHANNON_ENTROPY: 10.0886297, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0879941, PRECISION: 0.0145447, PRECISION_RECALL_MIN_DEN: 0.0484822, RECALL: 0.0484822, MAP: 0.0227377, MRR: 0.0616798, NDCG: 0.0393031, F1: 0.0223764, HIT_RATE: 0.1454467, ARHR: 0.0648764, RMSE: 0.9941043, NOVELTY: 0.0062593, AVERAGE_POPULARITY: 0.1331035, DIVERSITY_MEAN_INTER_LIST: 0.9165143, DIVERSITY_HERFINDAHL: 0.9916470, COVERAGE_ITEM: 0.6625574, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2370553, SHANNON_ENTROPY: 10.4216278, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1642759609201578, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0905657, PRECISION: 0.0148339, PRECISION_RECALL_MIN_DEN: 0.0494464, RECALL: 0.0494464, MAP: 0.0238100, MRR: 0.0646838, NDCG: 0.0407361, F1: 0.0228214, HIT_RATE: 0.1483392, ARHR: 0.0679798, RMSE: 0.9931947, NOVELTY: 0.0061903, AVERAGE_POPULARITY: 0.1440631, DIVERSITY_MEAN_INTER_LIST: 0.9001354, DIVERSITY_HERFINDAHL: 0.9900092, COVERAGE_ITEM: 0.6198973, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2059477, SHANNON_ENTROPY: 10.0291661, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 969, 'shrink': 33, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.0130180661722588, 'tversky_beta': 1.2737545587509986} - results: ROC_AUC: 0.0899365, PRECISION: 0.0140867, PRECISION_RECALL_MIN_DEN: 0.0469556, RECALL: 0.0469556, MAP: 0.0241621, MRR: 0.0659721, NDCG: 0.0403788, F1: 0.0216718, HIT_RATE: 0.1408668, ARHR: 0.0691680, RMSE: 0.9533096, NOVELTY: 0.0056934, AVERAGE_POPULARITY: 0.3683644, DIVERSITY_MEAN_INTER_LIST: 0.9090130, DIVERSITY_HERFINDAHL: 0.9908969, COVERAGE_ITEM: 0.4830495, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0986610, SHANNON_ENTROPY: 8.6776499, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.7919545408759503, 'tversky_beta': 1.4013440282478058} - results: ROC_AUC: 0.0907556, PRECISION: 0.0148243, PRECISION_RECALL_MIN_DEN: 0.0494143, RECALL: 0.0494143, MAP: 0.0239058, MRR: 0.0649623, NDCG: 0.0408276, F1: 0.0228066, HIT_RATE: 0.1482428, ARHR: 0.0682625, RMSE: 0.9908435, NOVELTY: 0.0061865, AVERAGE_POPULARITY: 0.1444321, DIVERSITY_MEAN_INTER_LIST: 0.8991491, DIVERSITY_HERFINDAHL: 0.9899106, COVERAGE_ITEM: 0.6182752, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2042598, SHANNON_ENTROPY: 10.0089543, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 32, 'shrink': 976, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.849154817732182, 'tversky_beta': 1.2278684838396532} - results: ROC_AUC: 0.0844079, PRECISION: 0.0134600, PRECISION_RECALL_MIN_DEN: 0.0448665, RECALL: 0.0448665, MAP: 0.0224852, MRR: 0.0614265, NDCG: 0.0379529, F1: 0.0207076, HIT_RATE: 0.1345996, ARHR: 0.0643861, RMSE: 0.9951772, NOVELTY: 0.0057061, AVERAGE_POPULARITY: 0.3394186, DIVERSITY_MEAN_INTER_LIST: 0.9281481, DIVERSITY_HERFINDAHL: 0.9928103, COVERAGE_ITEM: 0.4412544, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0959466, SHANNON_ENTROPY: 8.9327149, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.8782651778292849, 'tversky_beta': 1.42344481839543} - results: ROC_AUC: 0.0903779, PRECISION: 0.0147616, PRECISION_RECALL_MIN_DEN: 0.0492054, RECALL: 0.0492054, MAP: 0.0236726, MRR: 0.0642714, NDCG: 0.0405143, F1: 0.0227102, HIT_RATE: 0.1476161, ARHR: 0.0675663, RMSE: 0.9911038, NOVELTY: 0.0061949, AVERAGE_POPULARITY: 0.1434147, DIVERSITY_MEAN_INTER_LIST: 0.9022204, DIVERSITY_HERFINDAHL: 0.9902177, COVERAGE_ITEM: 0.6235199, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2092828, SHANNON_ENTROPY: 10.0725796, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 35, 'shrink': 38, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.020519455270155976, 'tversky_beta': 0.8537900976302581} - results: ROC_AUC: 0.0964299, PRECISION: 0.0159572, PRECISION_RECALL_MIN_DEN: 0.0531906, RECALL: 0.0531906, MAP: 0.0250895, MRR: 0.0681880, NDCG: 0.0432947, F1: 0.0245495, HIT_RATE: 0.1595719, ARHR: 0.0716595, RMSE: 0.9800207, NOVELTY: 0.0057311, AVERAGE_POPULARITY: 0.3177838, DIVERSITY_MEAN_INTER_LIST: 0.9330367, DIVERSITY_HERFINDAHL: 0.9932992, COVERAGE_ITEM: 0.3930251, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1004517, SHANNON_ENTROPY: 9.0450624, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.8535640746906626, 'tversky_beta': 1.4297095004211149} - results: ROC_AUC: 0.0863970, PRECISION: 0.0135226, PRECISION_RECALL_MIN_DEN: 0.0450754, RECALL: 0.0450754, MAP: 0.0227485, MRR: 0.0622591, NDCG: 0.0383427, F1: 0.0208041, HIT_RATE: 0.1352263, ARHR: 0.0652027, RMSE: 0.9974945, NOVELTY: 0.0059081, AVERAGE_POPULARITY: 0.2727014, DIVERSITY_MEAN_INTER_LIST: 0.9278353, DIVERSITY_HERFINDAHL: 0.9927791, COVERAGE_ITEM: 0.4269803, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1224591, SHANNON_ENTROPY: 9.3092060, 
