SearchBayesianSkopt: New best config found. Config 0: {'topK': 43, 'shrink': 305, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.82252737063435, 'tversky_beta': 0.8684771249773005} - results: ROC_AUC: 0.1117423, PRECISION: 0.0174348, PRECISION_RECALL_MIN_DEN: 0.0581161, RECALL: 0.0581161, MAP: 0.0296601, MRR: 0.0811205, NDCG: 0.0497578, F1: 0.0268228, HIT_RATE: 0.1743482, ARHR: 0.0849630, RMSE: 0.9871783, NOVELTY: 0.0058273, AVERAGE_POPULARITY: 0.3840815, DIVERSITY_MEAN_INTER_LIST: 0.9720921, DIVERSITY_HERFINDAHL: 0.9972032, COVERAGE_ITEM: 0.5124243, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.1326919, SHANNON_ENTROPY: 9.8184534, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0984193, PRECISION: 0.0157235, PRECISION_RECALL_MIN_DEN: 0.0524115, RECALL: 0.0524115, MAP: 0.0261128, MRR: 0.0713561, NDCG: 0.0441731, F1: 0.0241899, HIT_RATE: 0.1572346, ARHR: 0.0747793, RMSE: 0.9592787, NOVELTY: 0.0068521, AVERAGE_POPULARITY: 0.2987663, DIVERSITY_MEAN_INTER_LIST: 0.9707024, DIVERSITY_HERFINDAHL: 0.9970642, COVERAGE_ITEM: 0.8937148, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.2783627, SHANNON_ENTROPY: 11.1199660, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5584025874300602, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1023029, PRECISION: 0.0171259, PRECISION_RECALL_MIN_DEN: 0.0570864, RECALL: 0.0570864, MAP: 0.0268879, MRR: 0.0729179, NDCG: 0.0463577, F1: 0.0263476, HIT_RATE: 0.1712591, ARHR: 0.0767049, RMSE: 0.9924480, NOVELTY: 0.0073097, AVERAGE_POPULARITY: 0.1655384, DIVERSITY_MEAN_INTER_LIST: 0.9871143, DIVERSITY_HERFINDAHL: 0.9987053, COVERAGE_ITEM: 0.8475673, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.3437173, SHANNON_ENTROPY: 11.8292979, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 970, 'shrink': 889, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.971788108080345, 'tversky_beta': 1.9726942008547015} - results: ROC_AUC: 0.0904358, PRECISION: 0.0144508, PRECISION_RECALL_MIN_DEN: 0.0481692, RECALL: 0.0481692, MAP: 0.0237165, MRR: 0.0660028, NDCG: 0.0404905, F1: 0.0222319, HIT_RATE: 0.1445076, ARHR: 0.0685396, RMSE: 0.9806144, NOVELTY: 0.0051657, AVERAGE_POPULARITY: 0.6992462, DIVERSITY_MEAN_INTER_LIST: 0.7715116, DIVERSITY_HERFINDAHL: 0.9771464, COVERAGE_ITEM: 0.2594835, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.0514880, SHANNON_ENTROPY: 6.7538747, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0958228, PRECISION: 0.0150562, PRECISION_RECALL_MIN_DEN: 0.0501874, RECALL: 0.0501874, MAP: 0.0254226, MRR: 0.0705886, NDCG: 0.0429161, F1: 0.0231634, HIT_RATE: 0.1505622, ARHR: 0.0733815, RMSE: 0.9838213, NOVELTY: 0.0052267, AVERAGE_POPULARITY: 0.6603265, DIVERSITY_MEAN_INTER_LIST: 0.8162828, DIVERSITY_HERFINDAHL: 0.9816232, COVERAGE_ITEM: 0.2732651, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.0594715, SHANNON_ENTROPY: 7.1542027, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.6235446721426763, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1020100, PRECISION: 0.0170518, PRECISION_RECALL_MIN_DEN: 0.0568392, RECALL: 0.0568392, MAP: 0.0267325, MRR: 0.0725797, NDCG: 0.0461349, F1: 0.0262335, HIT_RATE: 0.1705177, ARHR: 0.0763034, RMSE: 0.9925352, NOVELTY: 0.0073117, AVERAGE_POPULARITY: 0.1646736, DIVERSITY_MEAN_INTER_LIST: 0.9874977, DIVERSITY_HERFINDAHL: 0.9987437, COVERAGE_ITEM: 0.8486810, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.3458177, SHANNON_ENTROPY: 11.8501080, 
SearchBayesianSkopt: New best config found. Config 16: {'topK': 29, 'shrink': 66, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.9336896307502971, 'tversky_beta': 1.9636825251627048} - results: ROC_AUC: 0.1244564, PRECISION: 0.0199555, PRECISION_RECALL_MIN_DEN: 0.0665184, RECALL: 0.0665184, MAP: 0.0328887, MRR: 0.0897562, NDCG: 0.0557854, F1: 0.0307008, HIT_RATE: 0.1995552, ARHR: 0.0941263, RMSE: 0.9887066, NOVELTY: 0.0058591, AVERAGE_POPULARITY: 0.3854368, DIVERSITY_MEAN_INTER_LIST: 0.9722006, DIVERSITY_HERFINDAHL: 0.9972141, COVERAGE_ITEM: 0.5185495, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.1404769, SHANNON_ENTROPY: 9.8930875, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 88, 'shrink': 980, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.7467881876397947, 'tversky_beta': 1.9991196611619755} - results: ROC_AUC: 0.1010952, PRECISION: 0.0160942, PRECISION_RECALL_MIN_DEN: 0.0536472, RECALL: 0.0536472, MAP: 0.0266879, MRR: 0.0736798, NDCG: 0.0452965, F1: 0.0247602, HIT_RATE: 0.1609416, ARHR: 0.0768070, RMSE: 0.9908724, NOVELTY: 0.0054686, AVERAGE_POPULARITY: 0.5504114, DIVERSITY_MEAN_INTER_LIST: 0.9172360, DIVERSITY_HERFINDAHL: 0.9917179, COVERAGE_ITEM: 0.4419155, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.0897660, SHANNON_ENTROPY: 8.4697027, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 977, 'shrink': 18, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1095179587180062, 'tversky_beta': 0.06298413984235098} - results: ROC_AUC: 0.0926951, PRECISION: 0.0136538, PRECISION_RECALL_MIN_DEN: 0.0455126, RECALL: 0.0455126, MAP: 0.0243463, MRR: 0.0672648, NDCG: 0.0403087, F1: 0.0210058, HIT_RATE: 0.1365377, ARHR: 0.0700925, RMSE: 0.8568928, NOVELTY: 0.0068390, AVERAGE_POPULARITY: 0.1396103, DIVERSITY_MEAN_INTER_LIST: 0.9877123, DIVERSITY_HERFINDAHL: 0.9987651, COVERAGE_ITEM: 0.7103779, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.2221599, SHANNON_ENTROPY: 11.1714161, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.4241687227001296, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1031674, PRECISION: 0.0172000, PRECISION_RECALL_MIN_DEN: 0.0573335, RECALL: 0.0573335, MAP: 0.0271454, MRR: 0.0736460, NDCG: 0.0467132, F1: 0.0264616, HIT_RATE: 0.1720005, ARHR: 0.0774501, RMSE: 0.9922444, NOVELTY: 0.0073016, AVERAGE_POPULARITY: 0.1674345, DIVERSITY_MEAN_INTER_LIST: 0.9862945, DIVERSITY_HERFINDAHL: 0.9986234, COVERAGE_ITEM: 0.8436695, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.3382475, SHANNON_ENTROPY: 11.7785818, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 61, 'shrink': 758, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.005547433669536473, 'tversky_beta': 1.895562470015105} - results: ROC_AUC: 0.1008857, PRECISION: 0.0160200, PRECISION_RECALL_MIN_DEN: 0.0534001, RECALL: 0.0534001, MAP: 0.0265081, MRR: 0.0733314, NDCG: 0.0450531, F1: 0.0246462, HIT_RATE: 0.1602002, ARHR: 0.0763587, RMSE: 0.9900578, NOVELTY: 0.0054795, AVERAGE_POPULARITY: 0.5464134, DIVERSITY_MEAN_INTER_LIST: 0.9216168, DIVERSITY_HERFINDAHL: 0.9921560, COVERAGE_ITEM: 0.4527737, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.0911318, SHANNON_ENTROPY: 8.5319372, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 19, 'shrink': 963, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1226827948577451, 'tversky_beta': 1.1203833369006209} - results: ROC_AUC: 0.1055711, PRECISION: 0.0166378, PRECISION_RECALL_MIN_DEN: 0.0554595, RECALL: 0.0554595, MAP: 0.0278096, MRR: 0.0761717, NDCG: 0.0469819, F1: 0.0255967, HIT_RATE: 0.1663784, ARHR: 0.0797309, RMSE: 0.9945631, NOVELTY: 0.0057911, AVERAGE_POPULARITY: 0.4216185, DIVERSITY_MEAN_INTER_LIST: 0.9649977, DIVERSITY_HERFINDAHL: 0.9964938, COVERAGE_ITEM: 0.5887798, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.1287616, SHANNON_ENTROPY: 9.6864492, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 1.0061842169452118} - results: ROC_AUC: 0.0927687, PRECISION: 0.0155875, PRECISION_RECALL_MIN_DEN: 0.0519585, RECALL: 0.0519585, MAP: 0.0235753, MRR: 0.0640190, NDCG: 0.0412925, F1: 0.0239808, HIT_RATE: 0.1558754, ARHR: 0.0672919, RMSE: 0.9904205, NOVELTY: 0.0074868, AVERAGE_POPULARITY: 0.1356039, DIVERSITY_MEAN_INTER_LIST: 0.9928941, DIVERSITY_HERFINDAHL: 0.9992833, COVERAGE_ITEM: 0.8781931, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.3928953, SHANNON_ENTROPY: 12.2776929, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 438, 'shrink': 30, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.007049040139415654, 'tversky_beta': 1.9952751127570838} - results: ROC_AUC: 0.1050425, PRECISION: 0.0173051, PRECISION_RECALL_MIN_DEN: 0.0576836, RECALL: 0.0576836, MAP: 0.0270122, MRR: 0.0742332, NDCG: 0.0468813, F1: 0.0266232, HIT_RATE: 0.1730508, ARHR: 0.0775628, RMSE: 0.9720173, NOVELTY: 0.0054550, AVERAGE_POPULARITY: 0.5366925, DIVERSITY_MEAN_INTER_LIST: 0.9279473, DIVERSITY_HERFINDAHL: 0.9927890, COVERAGE_ITEM: 0.3454444, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.0908537, SHANNON_ENTROPY: 8.4630754, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 925, 'shrink': 924, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.008430549245434184, 'tversky_beta': 1.9429944455042847} - results: ROC_AUC: 0.0811143, PRECISION: 0.0130483, PRECISION_RECALL_MIN_DEN: 0.0434944, RECALL: 0.0434944, MAP: 0.0210227, MRR: 0.0589335, NDCG: 0.0362134, F1: 0.0200743, HIT_RATE: 0.1304831, ARHR: 0.0609654, RMSE: 0.9783884, NOVELTY: 0.0051019, AVERAGE_POPULARITY: 0.7429945, DIVERSITY_MEAN_INTER_LIST: 0.7057249, DIVERSITY_HERFINDAHL: 0.9705681, COVERAGE_ITEM: 0.2459804, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.0437343, SHANNON_ENTROPY: 6.2644646, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 258, 'shrink': 681, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9822930391711178, 'tversky_beta': 0.00951656968784076} - results: ROC_AUC: 0.1034419, PRECISION: 0.0160262, PRECISION_RECALL_MIN_DEN: 0.0534207, RECALL: 0.0534207, MAP: 0.0275121, MRR: 0.0755235, NDCG: 0.0460408, F1: 0.0246557, HIT_RATE: 0.1602620, ARHR: 0.0789649, RMSE: 0.9786993, NOVELTY: 0.0054832, AVERAGE_POPULARITY: 0.5231813, DIVERSITY_MEAN_INTER_LIST: 0.9249735, DIVERSITY_HERFINDAHL: 0.9924916, COVERAGE_ITEM: 0.3836570, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.0887297, SHANNON_ENTROPY: 8.5044149, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 37, 'shrink': 986, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9778215266017722, 'tversky_beta': 0.005577510195548419} - results: ROC_AUC: 0.1037127, PRECISION: 0.0163598, PRECISION_RECALL_MIN_DEN: 0.0545327, RECALL: 0.0545327, MAP: 0.0275964, MRR: 0.0756441, NDCG: 0.0464541, F1: 0.0251689, HIT_RATE: 0.1635982, ARHR: 0.0791430, RMSE: 0.9916955, NOVELTY: 0.0057604, AVERAGE_POPULARITY: 0.4267614, DIVERSITY_MEAN_INTER_LIST: 0.9622470, DIVERSITY_HERFINDAHL: 0.9962188, COVERAGE_ITEM: 0.5557876, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.1252101, SHANNON_ENTROPY: 9.5735719, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 991, 'shrink': 21, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.825788192308091, 'tversky_beta': 1.9718996539607467} - results: ROC_AUC: 0.1080590, PRECISION: 0.0169776, PRECISION_RECALL_MIN_DEN: 0.0565921, RECALL: 0.0565921, MAP: 0.0288762, MRR: 0.0793981, NDCG: 0.0484878, F1: 0.0261194, HIT_RATE: 0.1697763, ARHR: 0.0829320, RMSE: 0.9505451, NOVELTY: 0.0056135, AVERAGE_POPULARITY: 0.5299858, DIVERSITY_MEAN_INTER_LIST: 0.8989340, DIVERSITY_HERFINDAHL: 0.9898879, COVERAGE_ITEM: 0.5997077, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.1156670, SHANNON_ENTROPY: 8.7310765, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 985, 'shrink': 959, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1952354893195278, 'tversky_beta': 1.081731784601716} - results: ROC_AUC: 0.0918468, PRECISION: 0.0145620, PRECISION_RECALL_MIN_DEN: 0.0485399, RECALL: 0.0485399, MAP: 0.0240930, MRR: 0.0670728, NDCG: 0.0410182, F1: 0.0224030, HIT_RATE: 0.1456197, ARHR: 0.0696363, RMSE: 0.9796203, NOVELTY: 0.0051816, AVERAGE_POPULARITY: 0.6880314, DIVERSITY_MEAN_INTER_LIST: 0.7856609, DIVERSITY_HERFINDAHL: 0.9785612, COVERAGE_ITEM: 0.2619893, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.0533088, SHANNON_ENTROPY: 6.8646729, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 163, 'shrink': 214, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.013748231013970717, 'tversky_beta': 1.9949078896607546} - results: ROC_AUC: 0.0982136, PRECISION: 0.0162733, PRECISION_RECALL_MIN_DEN: 0.0542444, RECALL: 0.0542444, MAP: 0.0254190, MRR: 0.0701210, NDCG: 0.0441259, F1: 0.0250359, HIT_RATE: 0.1627332, ARHR: 0.0731316, RMSE: 0.9784545, NOVELTY: 0.0053307, AVERAGE_POPULARITY: 0.6004478, DIVERSITY_MEAN_INTER_LIST: 0.8982317, DIVERSITY_HERFINDAHL: 0.9898176, COVERAGE_ITEM: 0.3199694, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.0711173, SHANNON_ENTROPY: 7.8901241, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 18, 'shrink': 970, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9254080764079229, 'tversky_beta': 1.9950760053013472} - results: ROC_AUC: 0.1096512, PRECISION: 0.0170518, PRECISION_RECALL_MIN_DEN: 0.0568392, RECALL: 0.0568392, MAP: 0.0287002, MRR: 0.0786396, NDCG: 0.0483919, F1: 0.0262335, HIT_RATE: 0.1705177, ARHR: 0.0823156, RMSE: 0.9958073, NOVELTY: 0.0058060, AVERAGE_POPULARITY: 0.4061541, DIVERSITY_MEAN_INTER_LIST: 0.9690202, DIVERSITY_HERFINDAHL: 0.9968960, COVERAGE_ITEM: 0.5667850, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.1285917, SHANNON_ENTROPY: 9.7554711, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.087528408538641, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1045451, PRECISION: 0.0172309, PRECISION_RECALL_MIN_DEN: 0.0574365, RECALL: 0.0574365, MAP: 0.0275815, MRR: 0.0749582, NDCG: 0.0472310, F1: 0.0265091, HIT_RATE: 0.1723094, ARHR: 0.0787656, RMSE: 0.9917475, NOVELTY: 0.0072946, AVERAGE_POPULARITY: 0.1712798, DIVERSITY_MEAN_INTER_LIST: 0.9834004, DIVERSITY_HERFINDAHL: 0.9983340, COVERAGE_ITEM: 0.8302360, COVERAGE_USER: 0.9999382, DIVERSITY_GINI: 0.3234824, SHANNON_ENTROPY: 11.6298924, 
