SearchBayesianSkopt: New best config found. Config 0: {'topK': 967, 'shrink': 218, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.43695965807942205, 'tversky_beta': 1.3531091797510477} - results: ROC_AUC: 0.0904662, PRECISION: 0.0146602, PRECISION_RECALL_MIN_DEN: 0.0488672, RECALL: 0.0488672, MAP: 0.0236770, MRR: 0.0658077, NDCG: 0.0406524, F1: 0.0225541, HIT_RATE: 0.1466016, ARHR: 0.0684193, RMSE: 0.9893507, NOVELTY: 0.0054648, AVERAGE_POPULARITY: 0.5196739, DIVERSITY_MEAN_INTER_LIST: 0.9286665, DIVERSITY_HERFINDAHL: 0.9928384, COVERAGE_ITEM: 0.1423628, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1639410, SHANNON_ENTROPY: 8.5073775, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 709, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0819068, PRECISION: 0.0130143, PRECISION_RECALL_MIN_DEN: 0.0433811, RECALL: 0.0433811, MAP: 0.0202339, MRR: 0.0574058, NDCG: 0.0355172, F1: 0.0200220, HIT_RATE: 0.1301432, ARHR: 0.0590537, RMSE: 0.9597531, NOVELTY: 0.0057514, AVERAGE_POPULARITY: 0.4345930, DIVERSITY_MEAN_INTER_LIST: 0.9551472, DIVERSITY_HERFINDAHL: 0.9954856, COVERAGE_ITEM: 0.2179508, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2255173, SHANNON_ENTROPY: 9.4853433, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 997, 'shrink': 3, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.604206138236688, 'tversky_beta': 1.9312321263624728} - results: ROC_AUC: 0.0883683, PRECISION: 0.0143249, PRECISION_RECALL_MIN_DEN: 0.0477497, RECALL: 0.0477497, MAP: 0.0227511, MRR: 0.0638149, NDCG: 0.0394255, F1: 0.0220383, HIT_RATE: 0.1432490, ARHR: 0.0660189, RMSE: 0.9529433, NOVELTY: 0.0055938, AVERAGE_POPULARITY: 0.4880191, DIVERSITY_MEAN_INTER_LIST: 0.9373091, DIVERSITY_HERFINDAHL: 0.9937023, COVERAGE_ITEM: 0.1885915, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1889229, SHANNON_ENTROPY: 8.9328600, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 540, 'shrink': 994, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.888038304987822, 'tversky_beta': 0.05155026464949876} - results: ROC_AUC: 0.0883351, PRECISION: 0.0138068, PRECISION_RECALL_MIN_DEN: 0.0460226, RECALL: 0.0460226, MAP: 0.0224997, MRR: 0.0635892, NDCG: 0.0387245, F1: 0.0212412, HIT_RATE: 0.1380677, ARHR: 0.0655289, RMSE: 0.9985818, NOVELTY: 0.0055993, AVERAGE_POPULARITY: 0.4629826, DIVERSITY_MEAN_INTER_LIST: 0.9499177, DIVERSITY_HERFINDAHL: 0.9949628, COVERAGE_ITEM: 0.1681536, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1909363, SHANNON_ENTROPY: 9.0487344, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 9, 'shrink': 993, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1640654904764856, 'tversky_beta': 0.07377003936478645} - results: ROC_AUC: 0.0045506, PRECISION: 0.0007924, PRECISION_RECALL_MIN_DEN: 0.0026415, RECALL: 0.0026415, MAP: 0.0009749, MRR: 0.0028569, NDCG: 0.0019050, F1: 0.0012191, HIT_RATE: 0.0079244, ARHR: 0.0028907, RMSE: 0.9999959, NOVELTY: 0.0074787, AVERAGE_POPULARITY: 0.0587467, DIVERSITY_MEAN_INTER_LIST: 0.8872571, DIVERSITY_HERFINDAHL: 0.9886987, COVERAGE_ITEM: 0.2876994, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3874008, SHANNON_ENTROPY: 9.9907223, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 505, 'shrink': 109, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.12268268425467557, 'tversky_beta': 1.9886711751697783} - results: ROC_AUC: 0.0902611, PRECISION: 0.0140811, PRECISION_RECALL_MIN_DEN: 0.0469369, RECALL: 0.0469369, MAP: 0.0234612, MRR: 0.0656237, NDCG: 0.0399201, F1: 0.0216632, HIT_RATE: 0.1408107, ARHR: 0.0679885, RMSE: 0.9857626, NOVELTY: 0.0055642, AVERAGE_POPULARITY: 0.4774674, DIVERSITY_MEAN_INTER_LIST: 0.9457695, DIVERSITY_HERFINDAHL: 0.9945481, COVERAGE_ITEM: 0.1609624, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1846674, SHANNON_ENTROPY: 8.9197468, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 712, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0881908, PRECISION: 0.0139592, PRECISION_RECALL_MIN_DEN: 0.0465305, RECALL: 0.0465305, MAP: 0.0228589, MRR: 0.0636667, NDCG: 0.0391048, F1: 0.0214756, HIT_RATE: 0.1395916, ARHR: 0.0661217, RMSE: 0.9980840, NOVELTY: 0.0055582, AVERAGE_POPULARITY: 0.4811776, DIVERSITY_MEAN_INTER_LIST: 0.9442825, DIVERSITY_HERFINDAHL: 0.9943995, COVERAGE_ITEM: 0.1607461, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1822726, SHANNON_ENTROPY: 8.8866261, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 432, 'shrink': 133, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9640943328761558, 'tversky_beta': 0.04557389984902694} - results: ROC_AUC: 0.0856247, PRECISION: 0.0133191, PRECISION_RECALL_MIN_DEN: 0.0443970, RECALL: 0.0443970, MAP: 0.0219106, MRR: 0.0620033, NDCG: 0.0375847, F1: 0.0204909, HIT_RATE: 0.1331911, ARHR: 0.0638507, RMSE: 0.9933555, NOVELTY: 0.0056709, AVERAGE_POPULARITY: 0.4326522, DIVERSITY_MEAN_INTER_LIST: 0.9591592, DIVERSITY_HERFINDAHL: 0.9958867, COVERAGE_ITEM: 0.1780481, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2049377, SHANNON_ENTROPY: 9.3062535, 
SearchBayesianSkopt: New best config found. Config 18: {'topK': 432, 'shrink': 5, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.08055457793356681, 'tversky_beta': 1.9855343974976996} - results: ROC_AUC: 0.0914144, PRECISION: 0.0149954, PRECISION_RECALL_MIN_DEN: 0.0499848, RECALL: 0.0499848, MAP: 0.0239023, MRR: 0.0664669, NDCG: 0.0412511, F1: 0.0230699, HIT_RATE: 0.1499543, ARHR: 0.0690869, RMSE: 0.9701713, NOVELTY: 0.0053204, AVERAGE_POPULARITY: 0.5927175, DIVERSITY_MEAN_INTER_LIST: 0.8781731, DIVERSITY_HERFINDAHL: 0.9877905, COVERAGE_ITEM: 0.1179238, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1344775, SHANNON_ENTROPY: 7.7828834, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 617, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0844339, PRECISION: 0.0136239, PRECISION_RECALL_MIN_DEN: 0.0454130, RECALL: 0.0454130, MAP: 0.0220947, MRR: 0.0615765, NDCG: 0.0379210, F1: 0.0209598, HIT_RATE: 0.1362390, ARHR: 0.0639304, RMSE: 2.9707848, NOVELTY: 0.0052600, AVERAGE_POPULARITY: 0.6246302, DIVERSITY_MEAN_INTER_LIST: 0.8412612, DIVERSITY_HERFINDAHL: 0.9841005, COVERAGE_ITEM: 0.1065693, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1205481, SHANNON_ENTROPY: 7.4044955, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 555, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0890208, PRECISION: 0.0139592, PRECISION_RECALL_MIN_DEN: 0.0465305, RECALL: 0.0465305, MAP: 0.0226989, MRR: 0.0639639, NDCG: 0.0390696, F1: 0.0214756, HIT_RATE: 0.1395916, ARHR: 0.0660150, RMSE: 0.9985563, NOVELTY: 0.0055934, AVERAGE_POPULARITY: 0.4655692, DIVERSITY_MEAN_INTER_LIST: 0.9491111, DIVERSITY_HERFINDAHL: 0.9948822, COVERAGE_ITEM: 0.1672885, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1895918, SHANNON_ENTROPY: 9.0257695, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 1000, 'shrink': 816, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.15433930473047378, 'tversky_beta': 1.972836992538077} - results: ROC_AUC: 0.0908768, PRECISION: 0.0145992, PRECISION_RECALL_MIN_DEN: 0.0486640, RECALL: 0.0486640, MAP: 0.0236275, MRR: 0.0658072, NDCG: 0.0405713, F1: 0.0224603, HIT_RATE: 0.1459921, ARHR: 0.0683448, RMSE: 0.9968583, NOVELTY: 0.0054593, AVERAGE_POPULARITY: 0.5226935, DIVERSITY_MEAN_INTER_LIST: 0.9269469, DIVERSITY_HERFINDAHL: 0.9926664, COVERAGE_ITEM: 0.1419843, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1624977, SHANNON_ENTROPY: 8.4813858, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 825, 'shrink': 68, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9585340177615476, 'tversky_beta': 0.08272862737021748} - results: ROC_AUC: 0.0909847, PRECISION: 0.0145078, PRECISION_RECALL_MIN_DEN: 0.0483592, RECALL: 0.0483592, MAP: 0.0236017, MRR: 0.0653883, NDCG: 0.0404143, F1: 0.0223196, HIT_RATE: 0.1450777, ARHR: 0.0680966, RMSE: 0.9816736, NOVELTY: 0.0054999, AVERAGE_POPULARITY: 0.5039166, DIVERSITY_MEAN_INTER_LIST: 0.9357071, DIVERSITY_HERFINDAHL: 0.9935422, COVERAGE_ITEM: 0.1469586, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1719549, SHANNON_ENTROPY: 8.6524988, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 701, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0849144, PRECISION: 0.0137153, PRECISION_RECALL_MIN_DEN: 0.0457178, RECALL: 0.0457178, MAP: 0.0221847, MRR: 0.0619074, NDCG: 0.0381235, F1: 0.0211005, HIT_RATE: 0.1371533, ARHR: 0.0642308, RMSE: 2.9743306, NOVELTY: 0.0052595, AVERAGE_POPULARITY: 0.6249802, DIVERSITY_MEAN_INTER_LIST: 0.8407331, DIVERSITY_HERFINDAHL: 0.9840477, COVERAGE_ITEM: 0.1065693, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1203752, SHANNON_ENTROPY: 7.4002016, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 429, 'shrink': 975, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9730510799064218, 'tversky_beta': 0.046685487703342916} - results: ROC_AUC: 0.0858980, PRECISION: 0.0131667, PRECISION_RECALL_MIN_DEN: 0.0438891, RECALL: 0.0438891, MAP: 0.0219733, MRR: 0.0623296, NDCG: 0.0375205, F1: 0.0202565, HIT_RATE: 0.1316672, ARHR: 0.0641078, RMSE: 0.9988922, NOVELTY: 0.0056737, AVERAGE_POPULARITY: 0.4313910, DIVERSITY_MEAN_INTER_LIST: 0.9595396, DIVERSITY_HERFINDAHL: 0.9959247, COVERAGE_ITEM: 0.1781563, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2055856, SHANNON_ENTROPY: 9.3162824, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 1000, 'shrink': 983, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9174181854926289, 'tversky_beta': 1.6391909867542183} - results: ROC_AUC: 0.0908598, PRECISION: 0.0145992, PRECISION_RECALL_MIN_DEN: 0.0486640, RECALL: 0.0486640, MAP: 0.0235747, MRR: 0.0655881, NDCG: 0.0405106, F1: 0.0224603, HIT_RATE: 0.1459921, ARHR: 0.0681561, RMSE: 0.9975021, NOVELTY: 0.0054591, AVERAGE_POPULARITY: 0.5227718, DIVERSITY_MEAN_INTER_LIST: 0.9268895, DIVERSITY_HERFINDAHL: 0.9926607, COVERAGE_ITEM: 0.1417680, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1625111, SHANNON_ENTROPY: 8.4802854, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 707, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0892981, PRECISION: 0.0141116, PRECISION_RECALL_MIN_DEN: 0.0470385, RECALL: 0.0470385, MAP: 0.0230992, MRR: 0.0641657, NDCG: 0.0395017, F1: 0.0217101, HIT_RATE: 0.1411155, ARHR: 0.0667164, RMSE: 0.9981808, NOVELTY: 0.0055348, AVERAGE_POPULARITY: 0.4894895, DIVERSITY_MEAN_INTER_LIST: 0.9414998, DIVERSITY_HERFINDAHL: 0.9941213, COVERAGE_ITEM: 0.1553933, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1782351, SHANNON_ENTROPY: 8.8019030, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 420, 'shrink': 977, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.1304133967399759, 'tversky_beta': 0.14714619779419771} - results: ROC_AUC: 0.0853265, PRECISION: 0.0131667, PRECISION_RECALL_MIN_DEN: 0.0438891, RECALL: 0.0438891, MAP: 0.0219588, MRR: 0.0621615, NDCG: 0.0374796, F1: 0.0202565, HIT_RATE: 0.1316672, ARHR: 0.0640020, RMSE: 0.9988828, NOVELTY: 0.0056795, AVERAGE_POPULARITY: 0.4292723, DIVERSITY_MEAN_INTER_LIST: 0.9601332, DIVERSITY_HERFINDAHL: 0.9959841, COVERAGE_ITEM: 0.1792917, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2064355, SHANNON_ENTROPY: 9.3344227, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 757, 'shrink': 956, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.08365001355815994, 'tversky_beta': 0.023377901031107932} - results: ROC_AUC: 0.0895518, PRECISION: 0.0140811, PRECISION_RECALL_MIN_DEN: 0.0469369, RECALL: 0.0469369, MAP: 0.0231411, MRR: 0.0643778, NDCG: 0.0395375, F1: 0.0216632, HIT_RATE: 0.1408107, ARHR: 0.0669006, RMSE: 0.9978729, NOVELTY: 0.0055185, AVERAGE_POPULARITY: 0.4967435, DIVERSITY_MEAN_INTER_LIST: 0.9385843, DIVERSITY_HERFINDAHL: 0.9938298, COVERAGE_ITEM: 0.1518248, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1748160, SHANNON_ENTROPY: 8.7287168, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 590, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0807808, PRECISION: 0.0130143, PRECISION_RECALL_MIN_DEN: 0.0433811, RECALL: 0.0433811, MAP: 0.0200405, MRR: 0.0567140, NDCG: 0.0352808, F1: 0.0200220, HIT_RATE: 0.1301432, ARHR: 0.0584178, RMSE: 0.9613400, NOVELTY: 0.0057702, AVERAGE_POPULARITY: 0.4282116, DIVERSITY_MEAN_INTER_LIST: 0.9569293, DIVERSITY_HERFINDAHL: 0.9956638, COVERAGE_ITEM: 0.2212490, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2296856, SHANNON_ENTROPY: 9.5487006, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 984, 'shrink': 45, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9191292478482147, 'tversky_beta': 0.006649627959700368} - results: ROC_AUC: 0.0905614, PRECISION: 0.0144163, PRECISION_RECALL_MIN_DEN: 0.0480545, RECALL: 0.0480545, MAP: 0.0233700, MRR: 0.0654787, NDCG: 0.0401919, F1: 0.0221790, HIT_RATE: 0.1441634, ARHR: 0.0677944, RMSE: 0.9748005, NOVELTY: 0.0054754, AVERAGE_POPULARITY: 0.5167249, DIVERSITY_MEAN_INTER_LIST: 0.9298748, DIVERSITY_HERFINDAHL: 0.9929591, COVERAGE_ITEM: 0.1451744, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1662215, SHANNON_ENTROPY: 8.5427902, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 815, 'shrink': 986, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.08178271038656583, 'tversky_beta': 0.039611699452186906} - results: ROC_AUC: 0.0917065, PRECISION: 0.0142639, PRECISION_RECALL_MIN_DEN: 0.0475465, RECALL: 0.0475465, MAP: 0.0234339, MRR: 0.0646299, NDCG: 0.0399676, F1: 0.0219445, HIT_RATE: 0.1426394, ARHR: 0.0674659, RMSE: 0.9977925, NOVELTY: 0.0055009, AVERAGE_POPULARITY: 0.5036288, DIVERSITY_MEAN_INTER_LIST: 0.9356973, DIVERSITY_HERFINDAHL: 0.9935412, COVERAGE_ITEM: 0.1474453, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1717565, SHANNON_ENTROPY: 8.6548351, 
