SearchBayesianSkopt: New best config found. Config 0: {'topK': 34, 'epochs': 1199, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 1.1976822389654018e-10, 'lambda_j': 1.714567085626383e-10, 'learning_rate': 3.3537618004460514e-05, 'alpha': 0.16245517964214848} - results: ROC_AUC: 0.0914027, PRECISION: 0.0149632, PRECISION_RECALL_MIN_DEN: 0.0498774, RECALL: 0.0498774, MAP: 0.0220999, MRR: 0.0626733, NDCG: 0.0395793, F1: 0.0230203, HIT_RATE: 0.1496323, ARHR: 0.0644611, RMSE: 0.9530931, NOVELTY: 0.0051943, AVERAGE_POPULARITY: 0.6346140, DIVERSITY_MEAN_INTER_LIST: 0.8741243, DIVERSITY_HERFINDAHL: 0.9873903, COVERAGE_ITEM: 0.0413625, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1458794, SHANNON_ENTROPY: 7.0908868, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 61, 'epochs': 1499, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 1.5428962742516444e-05, 'lambda_j': 2.3868496862896073e-12, 'learning_rate': 2.9209763928569214e-08, 'alpha': 0.021390176391248298} - results: ROC_AUC: 0.0852742, PRECISION: 0.0141009, PRECISION_RECALL_MIN_DEN: 0.0470031, RECALL: 0.0470031, MAP: 0.0205749, MRR: 0.0588464, NDCG: 0.0370817, F1: 0.0216938, HIT_RATE: 0.1410094, ARHR: 0.0602644, RMSE: 0.9999174, NOVELTY: 0.0051345, AVERAGE_POPULARITY: 0.6707581, DIVERSITY_MEAN_INTER_LIST: 0.8443734, DIVERSITY_HERFINDAHL: 0.9844159, COVERAGE_ITEM: 0.0364964, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1332423, SHANNON_ENTROPY: 6.7728184, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 54, 'epochs': 1199, 'symmetric': False, 'sgd_mode': 'adam', 'lambda_i': 9.772804002248031e-08, 'lambda_j': 3.472357397575963e-05, 'learning_rate': 7.221839157484533e-06, 'alpha': 0.15464305919371785} - results: ROC_AUC: 0.0862499, PRECISION: 0.0142277, PRECISION_RECALL_MIN_DEN: 0.0474258, RECALL: 0.0474258, MAP: 0.0209035, MRR: 0.0597725, NDCG: 0.0375667, F1: 0.0218888, HIT_RATE: 0.1422775, ARHR: 0.0612204, RMSE: 0.9923606, NOVELTY: 0.0051482, AVERAGE_POPULARITY: 0.6613472, DIVERSITY_MEAN_INTER_LIST: 0.8528429, DIVERSITY_HERFINDAHL: 0.9852627, COVERAGE_ITEM: 0.0373614, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1377571, SHANNON_ENTROPY: 6.8561659, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 94, 'epochs': 1699, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 6.678729848941421e-05, 'lambda_j': 3.907763775077448e-09, 'learning_rate': 3.086584976296807e-05, 'alpha': 0.08046742873968542} - results: ROC_AUC: 0.0849964, PRECISION: 0.0137459, PRECISION_RECALL_MIN_DEN: 0.0458196, RECALL: 0.0458196, MAP: 0.0206706, MRR: 0.0596553, NDCG: 0.0369017, F1: 0.0211475, HIT_RATE: 0.1374588, ARHR: 0.0608155, RMSE: 0.9191508, NOVELTY: 0.0050993, AVERAGE_POPULARITY: 0.6935746, DIVERSITY_MEAN_INTER_LIST: 0.8205948, DIVERSITY_HERFINDAHL: 0.9820387, COVERAGE_ITEM: 0.0329819, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1270078, SHANNON_ENTROPY: 6.5559630, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 90, 'epochs': 1499, 'symmetric': False, 'sgd_mode': 'adam', 'lambda_i': 1.2392683977215634e-06, 'lambda_j': 1.4890307150098717e-11, 'learning_rate': 7.141334699054209e-06, 'alpha': 0.020828281434997077} - results: ROC_AUC: 0.0853001, PRECISION: 0.0138727, PRECISION_RECALL_MIN_DEN: 0.0462423, RECALL: 0.0462423, MAP: 0.0207764, MRR: 0.0596712, NDCG: 0.0370907, F1: 0.0213426, HIT_RATE: 0.1387269, ARHR: 0.0609650, RMSE: 0.9884079, NOVELTY: 0.0051011, AVERAGE_POPULARITY: 0.6921641, DIVERSITY_MEAN_INTER_LIST: 0.8214284, DIVERSITY_HERFINDAHL: 0.9821220, COVERAGE_ITEM: 0.0333604, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1270807, SHANNON_ENTROPY: 6.5681997, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 83, 'epochs': 1699, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 5.1203138363857034e-08, 'lambda_j': 7.901156258145762e-06, 'learning_rate': 1.1721675021569006e-07, 'alpha': 0.08828299858853078} - results: ROC_AUC: 0.0844421, PRECISION: 0.0137712, PRECISION_RECALL_MIN_DEN: 0.0459041, RECALL: 0.0459041, MAP: 0.0204212, MRR: 0.0587735, NDCG: 0.0366307, F1: 0.0211865, HIT_RATE: 0.1377124, ARHR: 0.0599833, RMSE: 0.9995755, NOVELTY: 0.0051065, AVERAGE_POPULARITY: 0.6888904, DIVERSITY_MEAN_INTER_LIST: 0.8258579, DIVERSITY_HERFINDAHL: 0.9825648, COVERAGE_ITEM: 0.0341714, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1266678, SHANNON_ENTROPY: 6.6005981, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 25, 'epochs': 1699, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 7.087553921918e-11, 'lambda_j': 6.030802898193401e-12, 'learning_rate': 1.2744336140291749e-08, 'alpha': 0.7284453192159004} - results: ROC_AUC: 0.0913023, PRECISION: 0.0152422, PRECISION_RECALL_MIN_DEN: 0.0508073, RECALL: 0.0508073, MAP: 0.0225582, MRR: 0.0637635, NDCG: 0.0402868, F1: 0.0234495, HIT_RATE: 0.1524220, ARHR: 0.0656937, RMSE: 0.9999717, NOVELTY: 0.0052158, AVERAGE_POPULARITY: 0.6217230, DIVERSITY_MEAN_INTER_LIST: 0.8840966, DIVERSITY_HERFINDAHL: 0.9883872, COVERAGE_ITEM: 0.0420114, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1517057, SHANNON_ENTROPY: 7.1854440, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 27, 'epochs': 1199, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 2.813674127585965e-12, 'lambda_j': 5.127311014278797e-09, 'learning_rate': 4.0567932183808666e-05, 'alpha': 0.12812420947807415} - results: ROC_AUC: 0.0921248, PRECISION: 0.0152422, PRECISION_RECALL_MIN_DEN: 0.0508073, RECALL: 0.0508073, MAP: 0.0226432, MRR: 0.0639278, NDCG: 0.0403844, F1: 0.0234495, HIT_RATE: 0.1524220, ARHR: 0.0659033, RMSE: 0.9513734, NOVELTY: 0.0052162, AVERAGE_POPULARITY: 0.6221073, DIVERSITY_MEAN_INTER_LIST: 0.8836210, DIVERSITY_HERFINDAHL: 0.9883397, COVERAGE_ITEM: 0.0429846, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1497155, SHANNON_ENTROPY: 7.1930008, 
SearchBayesianSkopt: New best config found. Config 18: {'topK': 8, 'epochs': 1199, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 0.0029630854032996656, 'lambda_j': 3.579269095015601e-11, 'learning_rate': 9.646673957198551e-08, 'alpha': 0.01358112393286805} - results: ROC_AUC: 0.1017010, PRECISION: 0.0177023, PRECISION_RECALL_MIN_DEN: 0.0590075, RECALL: 0.0590075, MAP: 0.0251207, MRR: 0.0695358, NDCG: 0.0453868, F1: 0.0272342, HIT_RATE: 0.1770226, ARHR: 0.0724077, RMSE: 0.9998922, NOVELTY: 0.0053551, AVERAGE_POPULARITY: 0.5483519, DIVERSITY_MEAN_INTER_LIST: 0.9176479, DIVERSITY_HERFINDAHL: 0.9917415, COVERAGE_ITEM: 0.0511490, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1702620, SHANNON_ENTROPY: 7.6650463, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 24, 'epochs': 1199, 'symmetric': False, 'sgd_mode': 'adam', 'lambda_i': 3.226682452037874e-09, 'lambda_j': 1.7672303396669292e-05, 'learning_rate': 9.79853044621068e-05, 'alpha': 0.3926839928318344} - results: ROC_AUC: 0.0945127, PRECISION: 0.0156987, PRECISION_RECALL_MIN_DEN: 0.0523290, RECALL: 0.0523290, MAP: 0.0231627, MRR: 0.0654815, NDCG: 0.0414365, F1: 0.0241519, HIT_RATE: 0.1569871, ARHR: 0.0674595, RMSE: 0.9488648, NOVELTY: 0.0052265, AVERAGE_POPULARITY: 0.6150556, DIVERSITY_MEAN_INTER_LIST: 0.8884758, DIVERSITY_HERFINDAHL: 0.9888250, COVERAGE_ITEM: 0.0428224, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1550013, SHANNON_ENTROPY: 7.2465265, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 41, 'epochs': 1499, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 1.7704175758933234e-10, 'lambda_j': 3.737218063240802e-10, 'learning_rate': 3.698130732792273e-06, 'alpha': 0.09417434455919003} - results: ROC_AUC: 0.0908167, PRECISION: 0.0149632, PRECISION_RECALL_MIN_DEN: 0.0498774, RECALL: 0.0498774, MAP: 0.0221012, MRR: 0.0628789, NDCG: 0.0395899, F1: 0.0230203, HIT_RATE: 0.1496323, ARHR: 0.0645701, RMSE: 0.9913295, NOVELTY: 0.0051706, AVERAGE_POPULARITY: 0.6482146, DIVERSITY_MEAN_INTER_LIST: 0.8638507, DIVERSITY_HERFINDAHL: 0.9863632, COVERAGE_ITEM: 0.0389835, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1425538, SHANNON_ENTROPY: 6.9716553, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 98, 'epochs': 1499, 'symmetric': False, 'sgd_mode': 'adam', 'lambda_i': 4.844757715823146e-05, 'lambda_j': 0.05815085310241439, 'learning_rate': 8.951398446703702e-08, 'alpha': 0.06599816160077637} - results: ROC_AUC: 0.0850306, PRECISION: 0.0137966, PRECISION_RECALL_MIN_DEN: 0.0459887, RECALL: 0.0459887, MAP: 0.0205658, MRR: 0.0591037, NDCG: 0.0367999, F1: 0.0212255, HIT_RATE: 0.1379660, ARHR: 0.0603668, RMSE: 0.9998455, NOVELTY: 0.0050948, AVERAGE_POPULARITY: 0.6965591, DIVERSITY_MEAN_INTER_LIST: 0.8157266, DIVERSITY_HERFINDAHL: 0.9815520, COVERAGE_ITEM: 0.0323331, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1270012, SHANNON_ENTROPY: 6.5226619, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 97, 'epochs': 1499, 'symmetric': False, 'sgd_mode': 'adam', 'lambda_i': 3.519815879332246e-06, 'lambda_j': 1.4980317855244147e-12, 'learning_rate': 2.185354711341319e-06, 'alpha': 0.09981675431659905} - results: ROC_AUC: 0.0844520, PRECISION: 0.0136444, PRECISION_RECALL_MIN_DEN: 0.0454814, RECALL: 0.0454814, MAP: 0.0204626, MRR: 0.0588226, NDCG: 0.0365377, F1: 0.0209914, HIT_RATE: 0.1364443, ARHR: 0.0600871, RMSE: 0.9962693, NOVELTY: 0.0050933, AVERAGE_POPULARITY: 0.6975517, DIVERSITY_MEAN_INTER_LIST: 0.8151166, DIVERSITY_HERFINDAHL: 0.9814910, COVERAGE_ITEM: 0.0321709, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1268119, SHANNON_ENTROPY: 6.5134564, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 76, 'epochs': 1199, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 4.731829006359308e-06, 'lambda_j': 0.00019807126817494432, 'learning_rate': 2.0138144050459135e-07, 'alpha': 0.07509312148048451} - results: ROC_AUC: 0.0861050, PRECISION: 0.0140249, PRECISION_RECALL_MIN_DEN: 0.0467495, RECALL: 0.0467495, MAP: 0.0208967, MRR: 0.0597756, NDCG: 0.0373443, F1: 0.0215767, HIT_RATE: 0.1402485, ARHR: 0.0611976, RMSE: 0.9994970, NOVELTY: 0.0051194, AVERAGE_POPULARITY: 0.6809937, DIVERSITY_MEAN_INTER_LIST: 0.8333033, DIVERSITY_HERFINDAHL: 0.9833092, COVERAGE_ITEM: 0.0359016, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1274757, SHANNON_ENTROPY: 6.6767255, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 73, 'epochs': 1499, 'symmetric': False, 'sgd_mode': 'adam', 'lambda_i': 1.2639347719877075e-12, 'lambda_j': 5.638824040545986e-05, 'learning_rate': 1.2873138510098522e-08, 'alpha': 0.011947207607238133} - results: ROC_AUC: 0.0843418, PRECISION: 0.0138220, PRECISION_RECALL_MIN_DEN: 0.0460732, RECALL: 0.0460732, MAP: 0.0205452, MRR: 0.0587943, NDCG: 0.0367473, F1: 0.0212646, HIT_RATE: 0.1382196, ARHR: 0.0601770, RMSE: 0.9999804, NOVELTY: 0.0051197, AVERAGE_POPULARITY: 0.6798103, DIVERSITY_MEAN_INTER_LIST: 0.8353311, DIVERSITY_HERFINDAHL: 0.9835119, COVERAGE_ITEM: 0.0351446, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1309370, SHANNON_ENTROPY: 6.6907474, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 48, 'epochs': 1699, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 2.942199532993239e-10, 'lambda_j': 4.117278655087766e-10, 'learning_rate': 6.121678734748326e-06, 'alpha': 0.01614396043508907} - results: ROC_AUC: 0.0868288, PRECISION: 0.0145067, PRECISION_RECALL_MIN_DEN: 0.0483557, RECALL: 0.0483557, MAP: 0.0212427, MRR: 0.0605968, NDCG: 0.0381870, F1: 0.0223180, HIT_RATE: 0.1450672, ARHR: 0.0621371, RMSE: 0.9832775, NOVELTY: 0.0051542, AVERAGE_POPULARITY: 0.6582433, DIVERSITY_MEAN_INTER_LIST: 0.8557928, DIVERSITY_HERFINDAHL: 0.9855576, COVERAGE_ITEM: 0.0374155, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1400573, SHANNON_ENTROPY: 6.8854639, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 58, 'epochs': 1499, 'symmetric': False, 'sgd_mode': 'adam', 'lambda_i': 0.0412889791798738, 'lambda_j': 6.590800894171551e-08, 'learning_rate': 6.43782142781812e-07, 'alpha': 0.011401456362438223} - results: ROC_AUC: 0.0863075, PRECISION: 0.0144814, PRECISION_RECALL_MIN_DEN: 0.0482712, RECALL: 0.0482712, MAP: 0.0209451, MRR: 0.0599647, NDCG: 0.0378673, F1: 0.0222790, HIT_RATE: 0.1448136, ARHR: 0.0613747, RMSE: 0.9991134, NOVELTY: 0.0051397, AVERAGE_POPULARITY: 0.6665306, DIVERSITY_MEAN_INTER_LIST: 0.8477308, DIVERSITY_HERFINDAHL: 0.9847516, COVERAGE_ITEM: 0.0364964, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1362560, SHANNON_ENTROPY: 6.8073979, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 39, 'epochs': 1699, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 3.6793320361901716e-11, 'lambda_j': 7.4206640543755145e-06, 'learning_rate': 7.927058328048094e-08, 'alpha': 0.014197596902922402} - results: ROC_AUC: 0.0905309, PRECISION: 0.0149125, PRECISION_RECALL_MIN_DEN: 0.0497083, RECALL: 0.0497083, MAP: 0.0217820, MRR: 0.0621692, NDCG: 0.0392397, F1: 0.0229423, HIT_RATE: 0.1491250, ARHR: 0.0637322, RMSE: 0.9997902, NOVELTY: 0.0051730, AVERAGE_POPULARITY: 0.6464939, DIVERSITY_MEAN_INTER_LIST: 0.8658502, DIVERSITY_HERFINDAHL: 0.9865631, COVERAGE_ITEM: 0.0388754, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1436673, SHANNON_ENTROPY: 6.9842311, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 86, 'epochs': 1499, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 0.05757299551557453, 'lambda_j': 0.08165883194885541, 'learning_rate': 3.6186951261710985e-07, 'alpha': 0.8277605420119131} - results: ROC_AUC: 0.0849305, PRECISION: 0.0138220, PRECISION_RECALL_MIN_DEN: 0.0460732, RECALL: 0.0460732, MAP: 0.0207040, MRR: 0.0596803, NDCG: 0.0369936, F1: 0.0212646, HIT_RATE: 0.1382196, ARHR: 0.0608623, RMSE: 0.9988212, NOVELTY: 0.0051033, AVERAGE_POPULARITY: 0.6914697, DIVERSITY_MEAN_INTER_LIST: 0.8223614, DIVERSITY_HERFINDAHL: 0.9822153, COVERAGE_ITEM: 0.0342795, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1248672, SHANNON_ENTROPY: 6.5788945, 
